-0.039683	0.039683	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.158730	0.158730	
-0.039683	0.039683	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.158730	0.158730	
-0.039683	0.039683	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.158730	0.158730	
-0.039683	0.039683	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.158730	0.158730	
-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	-0.158730	0.158730	
-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.079365	0.079365	0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	-0.079365	0.079365	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	-0.079365	0.079365	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	-0.079365	0.079365	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	0.039683	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	-0.119048	0.000000	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.119048	-0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.119048	-0.119048	-0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	-0.119048	0.119048	0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	-0.119048	0.119048	0.119048	
0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	-0.119048	0.119048	0.119048	
0.000000	0.000000	-0.119048	0.119048	-0.039683	0.039683	0.000000	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.158730	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.158730	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.039683	0.039683	-0.158730	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.039683	0.039683	-0.158730	0.158730	-0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.158730	0.158730	-0.039683	0.039683	0.079365	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.158730	0.158730	0.079365	-0.079365	-0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.158730	0.158730	0.079365	-0.079365	-0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	-0.158730	0.158730	0.079365	-0.079365	-0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	0.079365	-0.079365	-0.158730	0.158730	0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	0.079365	-0.079365	-0.158730	0.158730	0.039683	
0.000000	0.000000	-0.119048	0.119048	0.000000	0.079365	-0.079365	-0.158730	0.158730	0.039683	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	-0.158730	0.158730	0.000000	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.158730	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.158730	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	0.079365	-0.079365	0.000000	0.000000	-0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	0.000000	0.000000	0.079365	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	-0.119048	0.119048	0.079365	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	-0.119048	0.119048	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	-0.119048	0.119048	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	-0.119048	0.119048	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	-0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	-0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.000000	0.000000	0.039683	-0.039683	0.079365	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.000000	0.000000	0.039683	-0.039683	0.079365	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.079365	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.079365	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.000000	0.000000	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	0.000000	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	0.000000	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	0.000000	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	0.000000	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	0.119048	-0.119048	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	0.119048	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.158730	0.158730	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.158730	0.158730	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.158730	0.158730	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.158730	0.158730	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.158730	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
-0.079365	0.079365	0.000000	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.119048	-0.119048	-0.039683	0.039683	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.119048	-0.119048	-0.039683	0.039683	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.119048	-0.119048	-0.039683	0.039683	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	0.119048	-0.119048	-0.039683	0.039683	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.119048	-0.119048	-0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.119048	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	-0.039683	0.039683	-0.079365	0.079365	0.000000	0.000000	-0.039683	0.039683	0.039683	
0.000000	-0.039683	0.039683	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	
0.000000	-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.039683	
0.000000	-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	0.039683	-0.039683	-0.079365	
0.000000	-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	0.039683	-0.039683	-0.079365	
0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.039683	-0.039683	-0.079365	
0.000000	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.039683	-0.039683	-0.079365	
0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	-0.039683	0.000000	0.000000	-0.079365	
0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	-0.039683	0.000000	0.000000	0.000000	
0.000000	-0.039683	0.039683	-0.039683	0.039683	0.039683	-0.039683	0.000000	0.000000	0.000000	
0.000000	-0.039683	0.039683	0.039683	-0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	-0.039683	0.039683	0.039683	-0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.000000	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	0.158730	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	-0.039683	0.039683	0.000000	0.000000	-0.079365	
0.000000	0.039683	-0.039683	-0.039683	0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	
0.000000	-0.039683	0.039683	0.039683	-0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	
0.000000	-0.039683	0.039683	0.039683	-0.039683	0.000000	0.000000	-0.039683	0.039683	-0.079365	
0.000000	-0.039683	0.039683	0.000000	0.000000	0.039683	-0.039683	-0.079365	0.079365	-0.039683	
0.000000	0.000000	0.000000	-0.039683	0.039683	0.039683	-0.039683	-0.079365	0.079365	-0.039683	
0.000000	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.039683	0.039683	-0.079365	0.079365	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	0.039683	-0.039683	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	-0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	-0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.039683	0.039683	-0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	-0.039683	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.039683	0.039683	-0.119048	0.119048	0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	-0.039683	0.039683	0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	-0.039683	0.039683	0.119048	
0.000000	0.000000	0.000000	-0.079365	0.079365	-0.119048	0.119048	-0.039683	0.039683	0.119048	
0.000000	0.000000	0.000000	-0.119048	0.119048	-0.079365	0.079365	0.119048	-0.119048	-0.039683	
